AirportID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,source
6876,Brown County Airport,Georgetown,United States,\N,KGEO,38.88190078735352,-83.88269805908203,958,-5,U,America/New_York,airport,OurAirports
6877,North Las Vegas Airport,Las Vegas,United States,VGT,KVGT,36.21070098877,-115.19400024414,2205,-8,U,America/Los_Angeles,airport,OurAirports
6878,Kenosha Regional Airport,Kenosha,United States,ENW,KENW,42.59569931,-87.92780304,742,-6,A,America/Chicago,airport,OurAirports
6880,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.5097999573,-107.89399719200001,5759,-7,A,America/Denver,airport,OurAirports
6881,Riverton Regional Airport,Riverton WY,United States,RIW,KRIW,43.064201355,-108.459999084,5525,-7,A,America/Denver,airport,OurAirports
6883,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,PDT,KPDT,45.695098877,-118.84100341799999,1497,-8,A,America/Los_Angeles,airport,OurAirports
6909,Wittman Regional Airport,Oshkosh,United States,OSH,KOSH,43.98440170288086,-88.55699920654297,808,-6,A,America/Chicago,airport,OurAirports
6916,Pangborn Memorial Airport,Wenatchee,United States,EAT,KEAT,47.3988990784,-120.20700073200001,1249,-8,A,America/Los_Angeles,airport,OurAirports
6948,NAS Fort Worth JRB/Carswell Field,Dallas,United States,\N,KNFW,32.76919937,-97.4414978,650,-6,A,America/Chicago,airport,OurAirports
6956,Gary Chicago International Airport,Gary,United States,GYY,KGYY,41.61629867553711,-87.41280364990234,591,-6,A,America/Chicago,airport,OurAirports
6957,Brainerd Lakes Regional Airport,Brainerd,United States,BRD,KBRD,46.39830017,-94.13809967,1232,-6,U,America/Chicago,airport,OurAirports
6958,Greenbrier Valley Airport,Lewisburg,United States,LWB,KLWB,37.8582992554,-80.3994979858,2302,-5,U,America/New_York,airport,OurAirports
6959,Pitt Greenville Airport,Greenville,United States,PGV,KPGV,35.6352005,-77.38529968,26,-5,A,America/New_York,airport,OurAirports
6960,Chefornak Airport,Chefornak,United States,CYF,PACK,60.1492004395,-164.285995483,40,-9,A,America/Anchorage,airport,OurAirports
6961,Oxnard Airport,Oxnard,United States,OXR,KOXR,34.200801849365,-119.20700073241998,45,-8,A,America/Los_Angeles,airport,OurAirports
6968,Schenectady County Airport,Scotia NY,United States,SCH,KSCH,42.852500915527,-73.92890167236301,378,-5,A,America/New_York,airport,OurAirports
6989,Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,KSGJ,29.959199905395998,-81.339797973633,10,-5,A,America/New_York,airport,OurAirports
6992,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,KSTS,38.50899887,-122.8130035,128,-8,A,America/Los_Angeles,airport,OurAirports
6993,Kissimmee Gateway Airport,Kissimmee,United States,ISM,KISM,28.289800643899998,-81.43710327149999,82,-5,A,America/New_York,airport,OurAirports
6994,Lake City Gateway Airport,Lake City,United States,LCQ,KLCQ,30.181999206500002,-82.57689666750002,201,-5,A,America/New_York,airport,OurAirports
6995,Deland Municipal Sidney H Taylor Field,DeLand,United States,\N,KDED,29.06699944,-81.28379822,79,-5,A,America/New_York,airport,OurAirports
6996,Haller Airpark,Green Cove Springs,United States,\N,7FL4,29.904057,-81.68515,75,-5,A,America/New_York,airport,OurAirports
6998,Logan-Cache Airport,Logan,United States,LGU,KLGU,41.7911987305,-111.851997375,4457,-7,A,America/Denver,airport,OurAirports
6999,Brigham City Airport,Brigham City,United States,BMC,KBMC,41.552398681599996,-112.06199646,4229,-7,A,America/Denver,airport,OurAirports
7000,Malad City Airport,Malad City,United States,MLD,KMLD,42.16659927368164,-112.2969970703125,4503,-7,A,America/Denver,airport,OurAirports
7001,Aspen-Pitkin Co/Sardy Field,Aspen,United States,ASE,KASE,39.22320175,-106.8690033,7820,-7,A,America/Denver,airport,OurAirports
7009,Kerrville Municipal Louis Schreiner Field,Kerrville,United States,ERV,KERV,29.9766998291,-99.08570098879999,1617,-6,A,America/Chicago,airport,OurAirports
7011,Sussex County Airport,Georgetown,United States,GED,KGED,38.68920135,-75.35890198,53,-5,A,America/New_York,airport,OurAirports
7013,Great Bend Municipal Airport,Great Bend,United States,GBN,KGBD,38.3442993164,-98.85919952389999,1887,-6,A,America/Chicago,airport,OurAirports
7014,Hays Regional Airport,Hays,United States,HYS,KHYS,38.84220123,-99.27320099,1999,-6,A,America/Chicago,airport,OurAirports
7015,Spirit of St Louis Airport,Null,United States,SUS,KSUS,38.662101745605,-90.652000427246,463,-6,A,America/Chicago,airport,OurAirports
7016,Ely Municipal Airport,Ely,United States,LYU,KELO,47.82450104,-91.83070374,1456,-6,A,America/Chicago,airport,OurAirports
7017,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,GPZ,KGPZ,47.21110153,-93.50980377,1355,-6,A,America/Chicago,airport,OurAirports
7018,Thief River Falls Regional Airport,Thief River Falls,United States,TVF,KTVF,48.06570053,-96.18499756,1119,-6,A,America/Chicago,airport,OurAirports
7019,Eagle River Union Airport,Eagle River,United States,EGV,KEGV,45.9323005676,-89.26830291750002,1642,-6,A,America/Chicago,airport,OurAirports
7020,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,ARV,KARV,45.92789841,-89.73090363,1629,-6,A,America/Chicago,airport,OurAirports
7021,Ankeny Regional Airport,Ankeny,United States,IKV,KIKV,41.69139862060547,-93.56639862060548,910,-6,A,America/Chicago,airport,OurAirports
7023,Corpus Christi Naval Air Station/Truax Field,Corpus Christi,United States,NGP,KNGP,27.69260025,-97.29109955,18,-6,A,America/Chicago,airport,OurAirports
7025,Catalina Airport,Catalina Island,United States,AVX,KAVX,33.4049,-118.416,1602,-8,A,America/Los_Angeles,airport,OurAirports
7026,Mojave Airport,Mojave,United States,MHV,KMHV,35.05939865,-118.15200039999999,2801,-8,A,America/Los_Angeles,airport,OurAirports
7035,Hutchinson Municipal Airport,Hutchinson,United States,HUT,KHUT,38.0654983521,-97.86060333250002,1543,-6,A,America/Chicago,airport,OurAirports
7042,Rosecrans Memorial Airport,Rosecrans,United States,STJ,KSTJ,39.771900177002,-94.909698486328,826,-6,A,America/Chicago,airport,OurAirports
7048,Volk Field,Camp Douglas,United States,VOK,KVOK,43.938999176025,-90.253402709961,912,-6,A,America/Chicago,airport,OurAirports
7051,Gunnison Crested Butte Regional Airport,Gunnison,United States,GUC,KGUC,38.53390121,-106.9329987,7680,-7,A,America/Denver,airport,OurAirports
7053,Zamperini Field,Torrance,United States,TOA,KTOA,33.803398132324,-118.33999633789,103,-8,A,America/Los_Angeles,airport,OurAirports
7054,Manistee Co Blacker Airport,Manistee,United States,MBL,KMBL,44.2723999,-86.24690247,621,-5,A,America/New_York,airport,OurAirports
7056,Charlotte County Airport,Punta Gorda,United States,PGD,KPGD,26.92020035,-81.99050140000001,26,-5,A,America/New_York,airport,OurAirports
7058,Northern Aroostook Regional Airport,Frenchville,United States,WFK,KFVE,47.2854995728,-68.31279754639999,988,-5,A,America/New_York,airport,OurAirports
7059,Chautauqua County-Jamestown Airport,Jamestown,United States,JHW,KJHW,42.15340042,-79.25800323,1723,-5,A,America/New_York,airport,OurAirports
7061,Lake Cumberland Regional Airport,Somerset,United States,SME,KSME,37.0533981323,-84.61589813229999,927,-5,A,America/New_York,airport,OurAirports
7062,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,KSHD,38.2638015747,-78.8964004517,1201,-5,A,America/New_York,airport,OurAirports
7063,Devils Lake Regional Airport,Devils Lake,United States,DVL,KDVL,48.11420059,-98.90879822,1456,-6,A,America/Chicago,airport,OurAirports
7064,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,KDIK,46.7974014282,-102.80200195299999,2592,-7,A,America/Denver,airport,OurAirports
7065,Sidney Richland Municipal Airport,Sidney,United States,SDY,KSDY,47.70690155,-104.1930008,1985,-7,A,America/Denver,airport,OurAirports
7066,Chadron Municipal Airport,Chadron,United States,CDR,KCDR,42.837600708000004,-103.095001221,3297,-7,A,America/Denver,airport,OurAirports
7067,Alliance Municipal Airport,Alliance,United States,AIA,KAIA,42.0531997681,-102.804000854,3931,-7,A,America/Denver,airport,OurAirports
7068,Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK,KMCK,40.20629883,-100.59200290000001,2583,-6,A,America/Chicago,airport,OurAirports
7069,The Florida Keys Marathon Airport,Marathon,United States,MTH,KMTH,24.72610092,-81.05139923,5,-5,A,America/New_York,airport,OurAirports
7070,Dawson Community Airport,Glendive,United States,GDV,KGDV,47.13869858,-104.8069992,2458,-7,A,America/Denver,airport,OurAirports
7071,L M Clayton Airport,Wolf Point,United States,OLF,KOLF,48.0945014954,-105.57499694799999,1986,-7,A,America/Denver,airport,OurAirports
7072,Yellowstone Airport,West Yellowstone,United States,WYS,KWYS,44.68840027,-111.11799620000001,6649,-7,A,America/Denver,airport,OurAirports
7073,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS,KALS,37.434898,-105.866997,7539,-7,A,America/Denver,airport,OurAirports
7074,Canyonlands Field,Moab,United States,CNY,KCNY,38.75500107,-109.7549973,4557,-7,A,America/Denver,airport,OurAirports
7075,Ely Airport Yelland Field,Ely,United States,ELY,KELY,39.29970169,-114.84200290000001,6259,-8,A,America/Los_Angeles,airport,OurAirports
7076,Vernal Regional Airport,Vernal,United States,VEL,KVEL,40.4408989,-109.5100021,5278,-7,A,America/Denver,airport,OurAirports
7077,Sierra Blanca Regional Airport,Ruidoso,United States,SRR,KSRR,33.462799072266,-105.53500366211,6814,-7,A,America/Denver,airport,OurAirports
7078,Show Low Regional Airport,Show Low,United States,SOW,KSOW,34.265499115,-110.005996704,6415,-7,A,America/Phoenix,airport,OurAirports
7079,McCall Municipal Airport,McCall,United States,MYL,KMYL,44.88970184,-116.10099790000001,5024,-7,A,America/Denver,airport,OurAirports
7080,Lemhi County Airport,Salmon,United States,SMN,KSMN,45.1237983704,-113.880996704,4043,-7,A,America/Denver,airport,OurAirports
7081,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH,37.62409973,-118.83799740000002,7135,-8,A,America/Los_Angeles,airport,OurAirports
7082,Friday Harbor Airport,Friday Harbor,United States,FRD,KFHR,48.5219993591,-123.024002075,113,-8,A,America/Los_Angeles,airport,OurAirports
7083,Orcas Island Airport,Eastsound,United States,ESD,KORS,48.708198547399995,-122.91000366200001,31,-8,A,America/Los_Angeles,airport,OurAirports
7085,Astoria Regional Airport,Astoria,United States,AST,KAST,46.158000946,-123.87899780299999,15,-8,A,America/Los_Angeles,airport,OurAirports
7086,Newport Municipal Airport,Newport,United States,ONP,KONP,44.58039855957031,-124.05799865722656,160,-8,A,America/Los_Angeles,airport,OurAirports
7087,Emmonak Airport,Emmonak,United States,EMK,PAEM,62.78609848,-164.49099730000003,13,-9,A,America/Anchorage,airport,OurAirports
7088,Unalakleet Airport,Unalakleet,United States,UNK,PAUN,63.88840103,-160.798996,27,-9,A,America/Anchorage,airport,OurAirports
7089,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,PAKU,70.33080291750001,-149.59800720200002,67,-9,A,America/Anchorage,airport,OurAirports
7090,Shageluk Airport,Shageluk,United States,SHX,PAHX,62.6922988892,-159.569000244,79,-9,A,America/Anchorage,airport,OurAirports
7092,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.2099990845,-151.00599670399998,38,-9,A,America/Anchorage,airport,OurAirports
7093,Eek Airport,Eek,United States,EEK,PAEE,60.21367264,-162.0438843,12,-9,A,America/Anchorage,airport,OurAirports
7094,Kasigluk Airport,Kasigluk,United States,KUK,PFKA,60.87440109,-162.5240021,48,-9,A,America/Anchorage,airport,OurAirports
7095,Kwethluk Airport,Kwethluk,United States,KWT,PFKW,60.790298461899994,-161.444000244,25,-9,A,America/Anchorage,airport,OurAirports
7096,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.876499,-163.169005,18,-9,A,America/Anchorage,airport,OurAirports
7097,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,PADM,61.8642997742,-162.026000977,103,-9,A,America/Anchorage,airport,OurAirports
7098,Russian Mission Airport,Russian Mission,United States,RSH,PARS,61.7788848877,-161.319458008,51,-9,A,America/Anchorage,airport,OurAirports
7101,Koliganek Airport,Koliganek,United States,KGK,PAJZ,59.726600647,-157.259002686,269,-9,A,America/Anchorage,airport,OurAirports
7103,Manokotak Airport,Manokotak,United States,KMO,PAMB,58.9902000427,-159.050003052,100,-9,A,America/Anchorage,airport,OurAirports
7105,Chalkyitsik Airport,Chalkyitsik,United States,CIK,PACI,66.6449966431,-143.74000549299998,544,-9,A,America/Anchorage,airport,OurAirports
7106,Eagle Airport,Eagle,United States,EAA,PAEG,64.77639771,-141.151001,908,-9,A,America/Anchorage,airport,OurAirports
7107,Hughes Airport,Hughes,United States,HUS,PAHU,66.04109955,-154.26300049999998,299,-9,A,America/Anchorage,airport,OurAirports
7108,Huslia Airport,Huslia,United States,HSL,PAHL,65.69789886,-156.3509979,220,-9,A,America/Anchorage,airport,OurAirports
7111,Nulato Airport,Nulato,United States,NUL,PANU,64.72930145263672,-158.07400512695312,399,-9,A,America/Anchorage,airport,OurAirports
7114,Venetie Airport,Venetie,United States,VEE,PAVE,67.0086975098,-146.365997314,574,-9,A,America/Anchorage,airport,OurAirports
7115,Beaver Airport,Beaver,United States,WBQ,PAWB,66.36219787600001,-147.406997681,359,-9,A,America/Anchorage,airport,OurAirports
7116,Central Airport,Central,United States,CEM,PACE,65.57379913,-144.78300480000001,937,-9,A,America/Anchorage,airport,OurAirports
7117,Shungnak Airport,Shungnak,United States,SHG,PAGH,66.88809967041,-157.16200256348,197,-9,A,America/Anchorage,airport,OurAirports
7120,Inyokern Airport,Inyokern,United States,IYK,KIYK,35.65879822,-117.83000179999999,2457,-8,A,America/Los_Angeles,airport,OurAirports
7121,Visalia Municipal Airport,Visalia,United States,VIS,KVIS,36.3186988831,-119.392997742,295,-8,A,America/Los_Angeles,airport,OurAirports
7122,Merced Regional Macready Field,Merced,United States,MCE,KMCE,37.28469849,-120.5139999,155,-8,A,America/Los_Angeles,airport,OurAirports
7126,Phoenix Goodyear Airport,Goodyear,United States,\N,KGYR,33.4225006104,-112.375999451,968,-7,N,America/Phoenix,airport,OurAirports
7135,Angoon Seaplane Base,Angoon,United States,AGN,PAGN,57.503601,-134.58500700000002,0,-9,A,America/Anchorage,airport,OurAirports
7136,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,PAEL,58.1952018738,-136.347000122,0,-9,A,America/Anchorage,airport,OurAirports
7140,Funter Bay Seaplane Base,Funter Bay,United States,FNR,PANR,58.2543983459,-134.897994995,0,-9,A,America/Anchorage,airport,OurAirports
7142,Hoonah Airport,Hoonah,United States,HNH,PAOH,58.0961,-135.410111,19,-9,A,America/Anchorage,airport,OurAirports
7143,Kake Airport,Kake,United States,AFE,PAFE,56.9613990784,-133.910003662,172,-9,A,America/Anchorage,airport,OurAirports
7146,Metlakatla Seaplane Base,Metakatla,United States,MTM,PAMM,55.13100051879883,-131.5780029296875,0,-9,A,America/Anchorage,airport,OurAirports
7148,Hydaburg Seaplane Base,Hydaburg,United States,HYG,PAHY,55.206298828125,-132.8280029296875,0,-9,A,America/Anchorage,airport,OurAirports
7154,Egegik Airport,Egegik,United States,EGX,PAII,58.1855010986,-157.375,92,-9,A,America/Anchorage,airport,OurAirports
7157,Perryville Airport,Perryville,United States,KPV,PAPE,55.905998,-159.162993,29,-9,A,America/Anchorage,airport,OurAirports
7158,Pilot Point Airport,Pilot Point,United States,PIP,PAPN,57.5803985596,-157.572006226,57,-9,A,America/Anchorage,airport,OurAirports
7159,South Naknek Nr 2 Airport,South Naknek,United States,WSN,PFWS,58.7033996582,-157.007995605,162,-9,A,America/Anchorage,airport,OurAirports
7160,Akhiok Airport,Akhiok,United States,AKK,PAKH,56.9387016296,-154.182998657,44,-9,A,America/Anchorage,airport,OurAirports
7161,Karluk Airport,Karluk,United States,KYK,PAKY,57.5671005249,-154.449996948,137,-9,A,America/Anchorage,airport,OurAirports
7162,Larsen Bay Airport,Larsen Bay,United States,KLN,PALB,57.535099029499996,-153.977996826,87,-9,A,America/Anchorage,airport,OurAirports
7177,Ambler Airport,Ambler,United States,ABL,PAFM,67.106300354,-157.85699462899998,334,-9,A,America/Anchorage,airport,OurAirports
7178,Buckland Airport,Buckland,United States,BKC,PABL,65.9815979004,-161.149002075,31,-9,A,America/Anchorage,airport,OurAirports
7179,Bob Baker Memorial Airport,Kiana,United States,IAN,PAIK,66.9759979248,-160.43699646,166,-9,A,America/Anchorage,airport,OurAirports
7180,Kobuk Airport,Kobuk,United States,OBU,PAOB,66.9123001099,-156.897003174,137,-9,A,America/Anchorage,airport,OurAirports
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO,66.81790161,-161.01899719999997,55,-9,A,America/Anchorage,airport,OurAirports
7182,Selawik Airport,Selawik,United States,WLK,PASK,66.60009766,-159.98599240000001,17,-9,A,America/Anchorage,airport,OurAirports
7183,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT,65.3312988281,-166.46600341799999,38,-9,A,America/Anchorage,airport,OurAirports
7184,Elim Airport,Elim,United States,ELI,PFEL,64.61470032,-162.2720032,162,-9,A,America/Anchorage,airport,OurAirports
7185,Golovin Airport,Golovin,United States,GLV,PAGL,64.5504989624,-163.007003784,59,-9,A,America/Anchorage,airport,OurAirports
7186,Teller Airport,Teller,United States,TLA,PATE,65.2404022217,-166.339004517,294,-9,A,America/Anchorage,airport,OurAirports
7187,Wales Airport,Wales,United States,WAA,PAIW,65.62259300000001,-168.095,22,-9,A,America/Anchorage,airport,OurAirports
7188,White Mountain Airport,White Mountain,United States,WMO,PAWM,64.689201355,-163.412994385,267,-9,A,America/Anchorage,airport,OurAirports
7190,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.9394989014,-161.154006958,154,-9,A,America/Anchorage,airport,OurAirports
7191,St Michael Airport,St. Michael,United States,SMK,PAMK,63.49010086,-162.1100006,98,-9,A,America/Anchorage,airport,OurAirports
7192,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH,64.37110138,-161.223999,24,-9,A,America/Anchorage,airport,OurAirports
7194,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC,65.56310272,-167.9219971,271,-9,A,America/Anchorage,airport,OurAirports
7195,Atka Airport,Atka,United States,AKB,PAAK,52.22029877,-174.2059937,57,-10,A,America/Adak,airport,OurAirports
7198,Yakataga Airport,Yakataga,United States,CYT,PACY,60.0820007324,-142.492996216,12,-9,A,America/Anchorage,airport,OurAirports
7199,Alakanuk Airport,Alakanuk,United States,AUK,PAUK,62.6800422668,-164.65992736799998,10,-9,A,America/Anchorage,airport,OurAirports
7201,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.9329986572,-164.031005859,11,-9,A,America/Anchorage,airport,OurAirports
7202,False Pass Airport,False Pass,United States,KFP,PAKF,54.8474006652832,-163.41000366210938,20,-9,A,America/Anchorage,airport,OurAirports
7203,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,PAOU,56.007499694824,-161.16000366211,14,-9,A,America/Anchorage,airport,OurAirports
7204,Port Moller Airport,Cold Bay,United States,PML,PAAL,56.0060005188,-160.561004639,20,-9,A,America/Anchorage,airport,OurAirports
7205,Klawock Airport,Klawock,United States,KLW,PAKW,55.5792007446,-133.076004028,80,-9,A,America/Anchorage,airport,OurAirports
7206,Quinhagak Airport,Quinhagak,United States,KWN,PAQH,59.75510025,-161.84500119999998,42,-9,A,America/Anchorage,airport,OurAirports
7207,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.030601501499994,-163.533004761,15,-9,A,America/Anchorage,airport,OurAirports
7208,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.8760986328,-157.727005005,149,-9,A,America/Anchorage,airport,OurAirports
7209,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM,61.84529876710001,-165.570999146,14,-9,A,America/Anchorage,airport,OurAirports
7210,Nondalton Airport,Nondalton,United States,NNL,PANO,59.980201721190994,-154.8390045166,314,-9,A,America/Anchorage,airport,OurAirports
7213,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.9608001709,-162.88099670399998,30,-9,A,America/Anchorage,airport,OurAirports
7214,Nikolai Airport,Nikolai,United States,NIB,PAFS,63.01860046386719,-154.35800170898438,441,-9,A,America/Anchorage,airport,OurAirports
7217,Akiak Airport,Akiak,United States,AKI,PFAK,60.9029006958,-161.231002808,30,-9,A,America/Anchorage,airport,OurAirports
7220,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.6380004883,-159.994995117,41,-9,A,America/Anchorage,airport,OurAirports
7233,Chenega Bay Airport,Chenega,United States,NCN,PFCB,60.0773010254,-147.992004395,72,-9,A,America/Anchorage,airport,OurAirports
7235,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.32949829,-142.9539948,1639,-9,A,America/Anchorage,airport,OurAirports
7236,Circle City /New/ Airport,Circle,United States,IRC,PACR,65.83049799999999,-144.076008,613,-9,A,America/Anchorage,airport,OurAirports
7240,Sleetmute Airport,Sleetmute,United States,SLQ,PASL,61.7005004883,-157.166000366,190,-9,A,America/Anchorage,airport,OurAirports
7242,Healy River Airport,Healy,United States,HKB,PAHV,63.8661994934082,-148.968994140625,1263,-9,A,America/Anchorage,airport,OurAirports
7244,Klawock Seaplane Base,Klawock,United States,AQC,PAQC,55.5546989440918,-133.10200500488278,0,-9,A,America/Anchorage,airport,OurAirports
7245,Minchumina Airport,Lake Minchumina,United States,MHM,PAMH,63.88600158691406,-152.302001953125,678,-9,A,America/Anchorage,airport,OurAirports
7246,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,PAML,64.99759674069999,-150.643997192,270,-9,A,America/Anchorage,airport,OurAirports
7415,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,39.40190125,-77.98459625,565,-5,A,America/New_York,airport,OurAirports
7494,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.9878006,-81.05719757,666,-5,A,America/New_York,airport,OurAirports
7495,Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,40.354400634765625,-79.9301986694336,1252,-5,A,America/New_York,airport,OurAirports
7496,Cecil Airport,Jacksonville,United States,\N,KVQQ,30.2187004089,-81.876701355,81,-5,A,America/New_York,airport,OurAirports
7497,Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,33.7790985107,-84.5214004517,841,-5,A,America/New_York,airport,OurAirports
7511,Ohio State University Airport,Columbus,United States,OSU,KOSU,40.0797996521,-83.072998046875,905,-5,U,America/New_York,airport,OurAirports
7513,Addison Airport,Addison,United States,ADS,KADS,32.9686012268,-96.8364028931,644,-6,A,America/Chicago,airport,OurAirports
7514,Destin Executive Airport,Destin,United States,DTS,KDTS,30.40010071,-86.47149658,23,-6,A,America/Chicago,airport,OurAirports
7522,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,35.331401825,-77.60880279540002,93,-5,A,America/New_York,airport,OurAirports
7523,First Flight Airport,Kill Devil Hills,United States,FFA,KFFA,36.0181999207,-75.67130279540002,13,-5,A,America/New_York,airport,OurAirports
7579,Provo Municipal Airport,Provo,United States,PVU,KPVU,40.219200134277,-111.72299957275,4497,-7,A,America/Denver,airport,OurAirports
7580,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,40.5163002,-106.8659973,6882,-7,A,America/Denver,airport,OurAirports
7581,Delta Municipal Airport,Delta,United States,DTA,KDTA,39.3805999756,-112.508003235,4759,-7,A,America/Denver,airport,OurAirports
7582,Richfield Municipal Airport,Richfield,United States,RIF,KRIF,38.73640060424805,-112.0989990234375,5301,-7,A,America/Denver,airport,OurAirports
7583,Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC,39.61389923,-110.7509995,5957,-7,A,America/Denver,airport,OurAirports
7584,Los Alamos Airport,Los Alamos,United States,LAM,KLAM,35.8797988892,-106.26899719200001,7171,-7,A,America/Denver,airport,OurAirports
7586,Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,34.571098,-114.358002,783,-7,N,America/Phoenix,airport,OurAirports
7587,Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,35.021900177,-110.722999573,4941,-7,N,America/Phoenix,airport,OurAirports
7588,Douglas Municipal Airport,Douglas,United States,DGL,KDGL,31.3425998688,-109.505996704,4173,-7,N,America/Phoenix,airport,OurAirports
7621,Bartow Municipal Airport,Bartow,United States,BOW,KBOW,27.943399429299998,-81.78340148930002,125,-5,U,America/New_York,airport,OurAirports
7629,Livermore Municipal Airport,Livermore,United States,LVK,KLVK,37.6934013367,-121.819999695,400,-8,A,America/Los_Angeles,airport,OurAirports
7630,Mariposa Yosemite Airport,Mariposa,United States,RMY,KMPI,37.510898590100005,-120.040000916,2254,-8,A,America/Los_Angeles,airport,OurAirports
7646,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,33.62670135498,-116.16000366211,-115,-8,A,America/Los_Angeles,airport,OurAirports
7647,Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO,34.015800476100004,-118.45099639899999,177,-8,A,America/Los_Angeles,airport,OurAirports
7648,Bermuda Dunes Airport,Palm Springs,United States,UDD,KUDD,33.748401641846,-116.27500152588001,73,-8,A,America/Los_Angeles,airport,OurAirports
7649,Scottsdale Airport,Scottsdale,United States,ZSY,KSDL,33.622898101806996,-111.91100311279,1510,-7,A,America/Phoenix,airport,OurAirports
7650,Olympia Regional Airport,Olympia,United States,OLM,KOLM,46.9693985,-122.90299990000001,209,-8,A,America/Los_Angeles,airport,OurAirports
7651,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,DWA,KDWA,38.57910156,-121.8570023,100,-8,A,America/Los_Angeles,airport,OurAirports
7652,Garfield County Regional Airport,Rifle,United States,RIL,KRIL,39.52629852,-107.72699740000002,5548,-7,A,America/Denver,airport,OurAirports
7653,Shively Field,SARATOGA,United States,SAA,KSAA,41.44490051269531,-106.8239974975586,7012,-7,A,America/Denver,airport,OurAirports
7654,DeKalb Peachtree Airport,Atlanta,United States,PDK,KPDK,33.8755989075,-84.3020019531,1003,-5,A,America/New_York,airport,OurAirports
7655,Monroe County Airport,Bloomington,United States,BMG,KBMG,39.14599990844727,-86.61669921875,846,-5,A,America/New_York,airport,OurAirports
7656,Witham Field,Stuart,United States,SUA,KSUA,27.18169975,-80.22109985,16,-5,A,America/New_York,airport,OurAirports
7657,Morristown Municipal Airport,Morristown,United States,MMU,KMMU,40.799400329589844,-74.41490173339844,187,-5,A,America/New_York,airport,OurAirports
7658,Napa County Airport,Napa,United States,APC,KAPC,38.2132,-122.280998,35,-8,A,America/Los_Angeles,airport,OurAirports
7659,Brown Field Municipal Airport,San Diego,United States,SDM,KSDM,32.572299957275,-116.98000335693001,526,-8,A,America/Los_Angeles,airport,OurAirports
7662,Venice Municipal Airport,Venice,United States,VNC,KVNC,27.071599960327,-82.440299987793,18,-5,A,America/New_York,airport,OurAirports
7663,Palm Beach County Glades Airport,Pahokee,United States,PHK,KPHK,26.78499985,-80.69339752,16,-5,A,America/New_York,airport,OurAirports
7669,Northwest Florida Beaches International Airport,Panama City,United States,ECP,KECP,30.357105999999998,-85.79541400000001,69,-6,A,America/Chicago,airport,OurAirports
7670,San Bernardino International Airport,San Bernardino,United States,SBD,KSBD,34.0954017639,-117.23500061,1159,-8,A,America/Los_Angeles,airport,OurAirports
7683,San Carlos Airport,San Carlos,United States,SQL,KSQL,37.511901855469,-122.25,5,-8,A,America/Los_Angeles,airport,OurAirports
