zip,city,state,county,lat,lon
45814,Arlington,OH,Hancock,40.908204,-83.617612
45815,Belmore,OH,Putnam,41.153855,-83.941281
45816,Benton Ridge,OH,Hancock,41.003087,-83.793147
45817,Bluffton,OH,Allen,40.78635,-83.928268
45819,Buckland,OH,Auglaize,40.62408,-84.260275
45820,Cairo,OH,Allen,40.830388,-84.085154
45821,Cecil,OH,Paulding,41.223404,-84.571519
45822,Celina,OH,Mercer,40.556645,-84.628714
45826,Chickasaw,OH,Mercer,40.428177,-84.633484
45827,Cloverdale,OH,Putnam,41.003391,-84.298718
45828,Coldwater,OH,Mercer,40.476443,-84.68752
45830,Columbus Grove,OH,Putnam,40.97793,-84.15053
45831,Continental,OH,Putnam,41.104335,-84.236754
45832,Convoy,OH,Van Wert,40.896997,-84.716607
45833,Delphos,OH,Allen,40.794444,-84.311596
45835,Dola,OH,Hardin,40.761389,-83.702404
45836,Dunkirk,OH,Hardin,40.782629,-83.652433
45837,Dupont,OH,Putnam,41.046252,-84.319494
45838,Elgin,OH,Van Wert,40.735491,-84.485028
45839,Findlay,OH,Hancock,40.993263,-83.650714
45840,Findlay,OH,Hancock,41.015219,-83.664786
45841,Jenera,OH,Hancock,40.885048,-83.722963
45843,Forest,OH,Hardin,40.755387,-83.671142
45844,Fort Jennings,OH,Putnam,40.922538,-84.295652
45845,Fort Loramie,OH,Shelby,40.364003,-84.23261
45846,Fort Recovery,OH,Mercer,40.452405,-84.7169
45848,Glandorf,OH,Putnam,41.096421,-84.112031
45849,Grover Hill,OH,Paulding,41.032277,-84.479422
45850,Harrod,OH,Allen,40.739067,-83.941613
45851,Haviland,OH,Paulding,41.03321,-84.60076
45853,Kalida,OH,Putnam,40.979612,-84.219208
45854,Lafayette,OH,Allen,40.758211,-83.949934
45855,Latty,OH,Paulding,41.07712,-84.583005
45856,Leipsic,OH,Putnam,41.050948,-84.11025
45858,Mc Comb,OH,Hancock,41.09817,-83.784671
45859,Mc Guffey,OH,Hardin,40.689897,-83.811072
45860,Maria Stein,OH,Mercer,40.394413,-84.535296
45861,Melrose,OH,Paulding,41.08119,-84.428684
45862,Mendon,OH,Mercer,40.575306,-84.547735
45863,Middle Point,OH,Van Wert,40.899321,-84.454113
45864,Miller City,OH,Putnam,41.103776,-84.131541
45865,Minster,OH,Auglaize,40.410299,-84.39708
45866,Montezuma,OH,Mercer,40.489028,-84.549391
45867,Mount Blanchard,OH,Hancock,40.904671,-83.528932
45868,Mount Cory,OH,Hancock,40.970761,-83.842293
45869,New Bremen,OH,Auglaize,40.504687,-84.2145
45870,New Hampshire,OH,Auglaize,40.549772,-83.950093
45871,New Knoxville,OH,Auglaize,40.496141,-84.282659
45872,North Baltimore,OH,Wood,41.204236,-83.6837
45873,Oakwood,OH,Paulding,41.121548,-84.534212
45874,Ohio City,OH,Van Wert,40.821778,-84.658335
45875,Ottawa,OH,Putnam,41.019657,-84.111533
45876,Ottoville,OH,Putnam,41.027573,-84.238754
45877,Pandora,OH,Putnam,40.956609,-83.937984
45879,Paulding,OH,Paulding,41.121205,-84.532406
45880,Payne,OH,Paulding,41.062763,-84.716982
45881,Rawson,OH,Hancock,40.941562,-83.770206
45882,Rockford,OH,Mercer,40.669681,-84.657861
45883,Saint Henry,OH,Mercer,40.408584,-84.635417
45884,Saint Johns,OH,Auglaize,40.520289,-84.16797
45885,Saint Marys,OH,Auglaize,40.584975,-84.376744
45886,Scott,OH,Van Wert,40.975363,-84.603141
45887,Spencerville,OH,Allen,40.732147,-84.159688
45888,Uniopolis,OH,Auglaize,40.602259,-84.086022
45889,Van Buren,OH,Hancock,41.142264,-83.628337
45890,Vanlue,OH,Hancock,40.935704,-83.502731
45891,Van Wert,OH,Van Wert,40.873247,-84.594525
45893,Vaughnsville,OH,Putnam,40.882077,-84.148028
45894,Venedocia,OH,Van Wert,40.771925,-84.47458
45895,Wapakoneta,OH,Auglaize,40.582252,-84.152138
45896,Waynesfield,OH,Auglaize,40.589899,-83.953648
45897,Williamstown,OH,Hancock,40.834004,-83.651785
45898,Willshire,OH,Van Wert,40.775148,-84.745809
45899,Wren,OH,Van Wert,40.794002,-84.785735
45944,Cincinnati,OH,Hamilton,39.166759,-84.53822
45999,Cincinnati,OH,Hamilton,39.166759,-84.53822
46001,Alexandria,IN,Madison,40.213154,-85.680698
46011,Anderson,IN,Madison,40.141033,-85.766164
46012,Anderson,IN,Madison,40.165726,-85.633225
46013,Anderson,IN,Madison,40.05668,-85.674976
46014,Anderson,IN,Madison,40.161733,-85.719659
46015,Anderson,IN,Madison,40.093792,-85.657825
46016,Anderson,IN,Madison,40.144894,-85.742377
46017,Anderson,IN,Madison,40.100275,-85.710226
46018,Anderson,IN,Madison,40.161733,-85.719659
46030,Arcadia,IN,Hamilton,40.167756,-86.045789
46031,Atlanta,IN,Hamilton,40.174289,-86.018909
46032,Carmel,IN,Hamilton,40.071102,-86.117215
46033,Carmel,IN,Hamilton,39.974404,-86.082936
46034,Cicero,IN,Hamilton,40.154903,-86.038337
46035,Colfax,IN,Clinton,40.211041,-86.64787
46036,Elwood,IN,Madison,40.27843,-85.719657
46038,Fishers,IN,Hamilton,39.967406,-85.964894
46039,Forest,IN,Clinton,40.373825,-86.309246
46040,Fortville,IN,Hancock,39.894912,-85.792762
46041,Frankfort,IN,Clinton,40.304355,-86.468915
46044,Frankton,IN,Madison,40.213173,-85.786049
46045,Goldsmith,IN,Tipton,40.289836,-86.149423
46046,Hillisburg,IN,Clinton,40.304473,-86.469044
46047,Hobbs,IN,Tipton,40.284101,-85.945505
46048,Ingalls,IN,Madison,39.95729,-85.798078
46049,Kempton,IN,Tipton,40.307545,-86.146767
46050,Kirklin,IN,Clinton,40.259929,-86.45201
46051,Lapel,IN,Madison,40.05956,-85.834429
46052,Lebanon,IN,Boone,40.050302,-86.490381
46055,Mc Cordsville,IN,Hancock,39.878113,-85.897957
46056,Markleville,IN,Madison,39.985793,-85.617925
46057,Michigantown,IN,Clinton,40.306276,-86.490945
46058,Mulberry,IN,Clinton,40.359433,-86.628659
46060,Noblesville,IN,Hamilton,40.073328,-85.999521
46061,Noblesville,IN,Hamilton,40.072462,-86.052285
46063,Orestes,IN,Madison,40.271524,-85.72808
46064,Pendleton,IN,Madison,40.107304,-85.757678
46065,Rossville,IN,Clinton,40.360973,-86.603449
46067,Sedalia,IN,Clinton,40.304473,-86.469044
46068,Sharpsville,IN,Tipton,40.354088,-86.118782
46069,Sheridan,IN,Hamilton,40.129468,-86.185273
46070,Summitville,IN,Madison,40.314012,-85.666794
46071,Thorntown,IN,Boone,40.068631,-86.58186
46072,Tipton,IN,Tipton,40.311418,-86.063107
46074,Westfield,IN,Hamilton,40.097028,-86.125716
46075,Whitestown,IN,Boone,40.022608,-86.346179
46076,Windfall,IN,Tipton,40.348927,-85.937642
46077,Zionsville,IN,Boone,39.997457,-86.298135
46082,Carmel,IN,Hamilton,40.072462,-86.052285
46102,Advance,IN,Boone,39.995599,-86.619774
46103,Amo,IN,Hendricks,39.736926,-86.483474
46104,Arlington,IN,Rush,39.663342,-85.590869
46105,Bainbridge,IN,Putnam,39.752428,-86.812416
46106,Bargersville,IN,Johnson,39.489652,-86.102271
46107,Beech Grove,IN,Marion,39.713893,-86.093293
46110,Boggstown,IN,Shelby,39.566614,-85.91406
46111,Brooklyn,IN,Morgan,39.539599,-86.370057
46112,Brownsburg,IN,Hendricks,39.807038,-86.470429
46113,Camby,IN,Marion,39.6533,-86.30309
46114,Cartersburg,IN,Hendricks,39.762448,-86.510386
46115,Carthage,IN,Rush,39.735455,-85.552199
46117,Charlottesville,IN,Hancock,39.838824,-85.625798
46118,Clayton,IN,Hendricks,39.711088,-86.495365
46120,Cloverdale,IN,Putnam,39.658826,-86.782523
46121,Coatesville,IN,Hendricks,39.688598,-86.594745
46122,Danville,IN,Hendricks,39.766794,-86.530319
46123,Avon,IN,Hendricks,39.721434,-86.488881
46124,Edinburgh,IN,Johnson,39.430795,-86.099838
46125,Eminence,IN,Morgan,39.506641,-86.641773
46126,Fairland,IN,Shelby,39.617344,-85.87593
46127,Falmouth,IN,Rush,39.729032,-85.333088
46128,Fillmore,IN,Putnam,39.652271,-86.73796
46129,Finly,IN,Hancock,39.821516,-85.765169
46130,Fountaintown,IN,Shelby,39.580663,-85.809775
46131,Franklin,IN,Johnson,39.469172,-86.068718
46133,Glenwood,IN,Fayette,39.58598,-85.276882
46135,Greencastle,IN,Putnam,39.699485,-86.857172
46140,Greenfield,IN,Hancock,39.821787,-85.775403
46142,Greenwood,IN,Johnson,39.491246,-86.100454
46143,Greenwood,IN,Johnson,39.50708,-86.10149
46144,Gwynneville,IN,Shelby,39.66172,-85.647634
46146,Homer,IN,Rush,39.619923,-85.46554
46147,Jamestown,IN,Boone,39.988674,-86.563204
46148,Knightstown,IN,Henry,39.836197,-85.474444
46149,Lizton,IN,Hendricks,39.871667,-86.560328
46150,Manilla,IN,Rush,39.546509,-85.583666
46151,Martinsville,IN,Morgan,39.477625,-86.466792
46154,Maxwell,IN,Hancock,39.856763,-85.768357
46155,Mays,IN,Rush,39.743769,-85.431184
46156,Milroy,IN,Rush,39.488994,-85.486278
46157,Monrovia,IN,Morgan,39.555178,-86.531957
46158,Mooresville,IN,Morgan,39.50942,-86.437089
46160,Morgantown,IN,Brown,39.244566,-86.267561
46161,Morristown,IN,Shelby,39.65521,-85.71264
46162,Needham,IN,Johnson,39.560511,-85.96563
46163,New Palestine,IN,Hancock,39.739927,-85.885962
46164,Nineveh,IN,Johnson,39.391505,-86.109534
46165,North Salem,IN,Hendricks,39.839162,-86.640794
46166,Paragon,IN,Morgan,39.427654,-86.533865
46167,Pittsboro,IN,Hendricks,39.784191,-86.475318
46168,Plainfield,IN,Hendricks,39.729892,-86.423412
46170,Putnamville,IN,Putnam,39.668441,-86.828402
46171,Reelsville,IN,Putnam,39.543141,-86.955955
46172,Roachdale,IN,Putnam,39.821381,-86.814317
46173,Rushville,IN,Rush,39.612836,-85.439133
46175,Russellville,IN,Putnam,39.822491,-86.973306
46176,Shelbyville,IN,Shelby,39.511568,-85.791993
46180,Stilesville,IN,Hendricks,39.632997,-86.607678
46181,Trafalgar,IN,Johnson,39.416652,-86.103674
46182,Waldron,IN,Shelby,39.515,-85.781538
46183,West Newton,IN,Marion,39.648251,-86.28509
46184,Whiteland,IN,Johnson,39.50607,-86.08434
46186,Wilkinson,IN,Hancock,39.895139,-85.643767
46201,Indianapolis,IN,Marion,39.775092,-86.13216
46202,Indianapolis,IN,Marion,39.762392,-86.143736
46203,Indianapolis,IN,Marion,39.743493,-86.113535
46204,Indianapolis,IN,Marion,39.772692,-86.158038
46205,Indianapolis,IN,Marion,39.822641,-86.129886
46206,Indianapolis,IN,Marion,39.761293,-86.161336
46207,Indianapolis,IN,Marion,39.767293,-86.160616
46208,Indianapolis,IN,Marion,39.832741,-86.190186
46209,Indianapolis,IN,Marion,39.779492,-86.132837
46211,Indianapolis,IN,Marion,39.779492,-86.132837
46214,Indianapolis,IN,Marion,39.792379,-86.287465
46216,Indianapolis,IN,Marion,39.864689,-86.013632
46217,Indianapolis,IN,Marion,39.678245,-86.197637
46218,Indianapolis,IN,Marion,39.806991,-86.100535
46219,Indianapolis,IN,Marion,39.782841,-86.081084
46220,Indianapolis,IN,Marion,39.86904,-86.10895
46221,Indianapolis,IN,Marion,39.764258,-86.130655
46222,Indianapolis,IN,Marion,39.783642,-86.207687
46223,Indianapolis,IN,Marion,39.779492,-86.132837
46224,Indianapolis,IN,Marion,39.794042,-86.27074
46225,Indianapolis,IN,Marion,39.743793,-86.167886
46226,Indianapolis,IN,Marion,39.832577,-86.083634
46227,Indianapolis,IN,Marion,39.678945,-86.130154
46228,Indianapolis,IN,Marion,39.846191,-86.195081
46229,Indianapolis,IN,Marion,39.798941,-86.035533
46230,Indianapolis,IN,Marion,39.779492,-86.132837
46231,Indianapolis,IN,Marion,39.703844,-86.30294
46234,Indianapolis,IN,Marion,39.808793,-86.316288
46235,Indianapolis,IN,Marion,39.84709,-85.974081
46236,Indianapolis,IN,Marion,39.868939,-85.976532
46237,Indianapolis,IN,Marion,39.742726,-86.171117
46239,Indianapolis,IN,Marion,39.726493,-86.000482
46240,Indianapolis,IN,Marion,39.877991,-86.200688
46241,Indianapolis,IN,Marion,39.709624,-86.261389
46242,Indianapolis,IN,Marion,39.779492,-86.132837
46244,Indianapolis,IN,Marion,39.779492,-86.132837
46247,Indianapolis,IN,Marion,39.779492,-86.132837
46249,Indianapolis,IN,Marion,39.858989,-86.006082
46250,Indianapolis,IN,Marion,39.904838,-86.067263
46251,Indianapolis,IN,Marion,39.779492,-86.132837
46253,Indianapolis,IN,Marion,39.779492,-86.132837
46254,Indianapolis,IN,Marion,39.81594,-86.22681
46255,Indianapolis,IN,Marion,39.779492,-86.132837
46256,Indianapolis,IN,Marion,39.897708,-86.009447
46259,Indianapolis,IN,Marion,39.667045,-85.998092
46260,Indianapolis,IN,Marion,39.89384,-86.137988
46266,Indianapolis,IN,Marion,39.779492,-86.132837
46268,Indianapolis,IN,Marion,39.868173,-86.21231
46274,Indianapolis,IN,Marion,39.779492,-86.132837
46275,Indianapolis,IN,Marion,39.779492,-86.132837
46277,Indianapolis,IN,Marion,39.779492,-86.132837
46278,Indianapolis,IN,Marion,39.872591,-86.276791
46280,Indianapolis,IN,Hamilton,39.9416,-86.115707
46282,Indianapolis,IN,Marion,39.779492,-86.132837
46283,Indianapolis,IN,Marion,39.779492,-86.132837
46285,Indianapolis,IN,Marion,39.779492,-86.132837
46290,Indianapolis,IN,Hamilton,39.93731,-86.199445
46291,Indianapolis,IN,Marion,39.779492,-86.132837
46295,Indianapolis,IN,Marion,39.779492,-86.132837
46296,Indianapolis,IN,Marion,,
46298,Indianapolis,IN,Marion,39.779492,-86.132837
46301,Beverly Shores,IN,Porter,41.683796,-86.975178
46302,Boone Grove,IN,Porter,41.354186,-87.130431
46303,Cedar Lake,IN,Lake,41.311861,-87.41665
46304,Chesterton,IN,Porter,41.498946,-87.087021
46307,Crown Point,IN,Lake,41.444409,-87.360089
46308,Crown Point,IN,Lake,41.461543,-87.372779
46310,Demotte,IN,Jasper,41.107336,-87.208423
46311,Dyer,IN,Lake,41.451993,-87.499489
46312,East Chicago,IN,Lake,41.640835,-87.46149
46319,Griffith,IN,Lake,41.522129,-87.390338
46320,Hammond,IN,Lake,41.444246,-87.487242
46321,Munster,IN,Lake,41.550535,-87.502585
46322,Highland,IN,Lake,41.577699,-87.47744
46323,Hammond,IN,Lake,41.590519,-87.45644
46324,Hammond,IN,Lake,41.585185,-87.496665
46325,Hammond,IN,Lake,41.461543,-87.372779
46327,Hammond,IN,Lake,41.615085,-87.49039
46340,Hanna,IN,La Porte,41.378592,-86.788687
46341,Hebron,IN,Porter,41.347188,-87.152358
46342,Hobart,IN,Lake,41.520515,-87.347486
46345,Kingsbury,IN,La Porte,41.526023,-86.699703
46346,Kingsford Heights,IN,La Porte,41.480172,-86.691914
46347,Kouts,IN,Porter,41.301319,-87.066825
46348,La Crosse,IN,La Porte,41.394105,-86.806742
46349,Lake Village,IN,Newton,41.108242,-87.418963
46350,La Porte,IN,La Porte,41.537585,-86.73764
46352,La Porte,IN,La Porte,41.498992,-86.709883
46355,Leroy,IN,Lake,41.359415,-87.27081
46356,Lowell,IN,Lake,41.280102,-87.411308
46360,Michigan City,IN,La Porte,41.594185,-86.756985
46361,Michigan City,IN,La Porte,41.70354,-86.915077
46365,Mill Creek,IN,La Porte,41.609081,-86.543956
46366,North Judson,IN,Starke,41.25163,-86.735127
46368,Portage,IN,Porter,41.473367,-87.12927
46371,Rolling Prairie,IN,La Porte,41.686609,-86.599414
46372,Roselawn,IN,Newton,41.143358,-87.322049
46373,Saint John,IN,Lake,41.453965,-87.453086
46374,San Pierre,IN,Starke,41.216655,-86.884
46375,Schererville,IN,Lake,41.487733,-87.441525
46376,Schneider,IN,Lake,41.189953,-87.477881
46377,Shelby,IN,Lake,41.191734,-87.339778
46379,Sumava Resorts,IN,Newton,41.167119,-87.43355
46380,Tefft,IN,Jasper,41.194816,-86.968614
46381,Thayer,IN,Newton,41.17115,-87.331323
46382,Union Mills,IN,La Porte,41.466863,-86.772226
46383,Valparaiso,IN,Porter,41.454731,-87.065565
46384,Valparaiso,IN,Porter,41.490545,-87.076094
46385,Valparaiso,IN,Porter,41.470567,-87.078309
46390,Wanatah,IN,La Porte,41.421123,-86.872078
46391,Westville,IN,La Porte,41.549933,-86.742979
46392,Wheatfield,IN,Jasper,41.133299,-87.063818
46393,Wheeler,IN,Porter,41.511578,-87.179177
46394,Whiting,IN,Lake,41.656785,-87.493392
46401,Gary,IN,Lake,41.590686,-87.319937
46402,Gary,IN,Lake,41.599336,-87.336338
46403,Gary,IN,Lake,41.605636,-87.268536
46404,Gary,IN,Lake,41.584136,-87.377538
46405,Lake Station,IN,Lake,41.555785,-87.354587
46406,Gary,IN,Lake,41.596012,-87.388189
46407,Gary,IN,Lake,41.578886,-87.319987
46408,Gary,IN,Lake,41.544936,-87.375307
46409,Gary,IN,Lake,41.545636,-87.304186
46410,Merrillville,IN,Lake,41.497212,-87.338656
46411,Merrillville,IN,Lake,41.461543,-87.372779
46501,Argos,IN,Marshall,41.242669,-86.248052
46502,Atwood,IN,Kosciusko,41.254035,-85.969708
46504,Bourbon,IN,Marshall,41.323904,-86.150818
46506,Bremen,IN,Marshall,41.40577,-86.242235
46507,Bristol,IN,Elkhart,41.712983,-85.824845
46508,Burket,IN,Kosciusko,41.154726,-85.969282
46510,Claypool,IN,Kosciusko,41.136771,-85.871487
46511,Culver,IN,Marshall,41.314629,-86.386582
46513,Donaldson,IN,Marshall,41.361903,-86.444254
46514,Elkhart,IN,Elkhart,41.71873,-85.937024
46515,Elkhart,IN,Elkhart,41.641449,-85.938348
46516,Elkhart,IN,Elkhart,41.620856,-85.897236
46517,Elkhart,IN,Elkhart,41.617705,-85.965717
46524,Etna Green,IN,Kosciusko,41.296306,-85.99843
46526,Goshen,IN,Elkhart,41.584839,-85.858059
46527,Goshen,IN,Elkhart,41.597739,-85.858076
46528,Goshen,IN,Elkhart,41.624763,-85.839139
46530,Granger,IN,St Joseph,41.734912,-86.139868
46531,Grovertown,IN,Starke,41.34963,-86.524321
46532,Hamlet,IN,Starke,41.393141,-86.594849
46534,Knox,IN,Starke,41.280907,-86.608249
46536,Lakeville,IN,St Joseph,41.526373,-86.270086
46537,Lapaz,IN,Marshall,41.455431,-86.309368
46538,Leesburg,IN,Kosciusko,41.342883,-85.823785
46539,Mentone,IN,Kosciusko,41.177648,-86.008586
46540,Middlebury,IN,Elkhart,41.646192,-85.831327
46542,Milford,IN,Kosciusko,41.28296,-85.871138
46543,Millersburg,IN,Elkhart,41.531255,-85.712083
46544,Mishawaka,IN,St Joseph,41.61536,-86.287884
46545,Mishawaka,IN,St Joseph,41.696407,-86.304735
46546,Mishawaka,IN,St Joseph,41.688432,-86.196485
46550,Nappanee,IN,Elkhart,41.574743,-85.972724
46552,New Carlisle,IN,St Joseph,41.701172,-86.455494
46553,New Paris,IN,Elkhart,41.47867,-85.8192
46554,North Liberty,IN,St Joseph,41.561716,-86.414045
46555,North Webster,IN,Kosciusko,41.332568,-85.710285
46556,Notre Dame,IN,St Joseph,41.596769,-86.292991
46561,Osceola,IN,St Joseph,41.669504,-86.087002
46562,Pierceton,IN,Kosciusko,41.265769,-85.854745
46563,Plymouth,IN,Marshall,41.352997,-86.301486
46565,Shipshewana,IN,Lagrange,41.67572,-85.567362
46566,Sidney,IN,Kosciusko,41.137923,-85.88883
46567,Syracuse,IN,Kosciusko,41.296386,-85.844729
46570,Tippecanoe,IN,Marshall,41.215971,-86.12282
46571,Topeka,IN,Lagrange,41.578904,-85.540055
46572,Tyner,IN,Marshall,41.325513,-86.260569
46573,Wakarusa,IN,Elkhart,41.58574,-85.882695
46574,Walkerton,IN,St Joseph,41.488957,-86.446734
46580,Warsaw,IN,Kosciusko,41.2228,-85.860179
46581,Warsaw,IN,Kosciusko,41.239365,-85.864267
46582,Warsaw,IN,Kosciusko,41.254225,-85.849508
46590,Winona Lake,IN,Kosciusko,41.232725,-85.826346
46595,Wyatt,IN,St Joseph,41.518136,-86.165227
46601,South Bend,IN,St Joseph,41.673383,-86.251654
46604,South Bend,IN,St Joseph,41.664198,-86.221805
46612,South Bend,IN,St Joseph,41.628483,-86.234589
46613,South Bend,IN,St Joseph,41.656573,-86.255696
46614,South Bend,IN,St Joseph,41.616532,-86.278463
46615,South Bend,IN,St Joseph,41.677046,-86.216105
46616,South Bend,IN,St Joseph,41.695957,-86.264293
46617,South Bend,IN,St Joseph,41.682897,-86.238906
46619,South Bend,IN,St Joseph,41.672919,-86.296056
46620,South Bend,IN,St Joseph,41.596769,-86.292991
46624,South Bend,IN,St Joseph,41.733223,-86.283278
46626,South Bend,IN,St Joseph,41.677397,-86.252506
46628,South Bend,IN,St Joseph,41.716559,-86.335738
46629,South Bend,IN,St Joseph,41.671919,-86.27911
46634,South Bend,IN,St Joseph,41.596769,-86.292991
46635,South Bend,IN,St Joseph,41.686358,-86.338666
46637,South Bend,IN,St Joseph,41.699077,-86.315321
46660,South Bend,IN,St Joseph,41.596769,-86.292991
46680,South Bend,IN,St Joseph,41.596769,-86.292991
46699,South Bend,IN,St Joseph,41.596769,-86.292991
46701,Albion,IN,Noble,41.376028,-85.413862
46702,Andrews,IN,Huntington,40.820278,-85.597862
46703,Angola,IN,Steuben,41.672567,-85.000474
46704,Arcola,IN,Allen,41.103797,-85.292474
46705,Ashley,IN,De Kalb,41.501455,-85.071275
46706,Auburn,IN,De Kalb,41.377758,-85.027689
46710,Avilla,IN,Noble,41.368123,-85.391019
46711,Berne,IN,Adams,40.671628,-84.934331
46713,Bippus,IN,Huntington,40.829196,-85.489198
46714,Bluffton,IN,Wells,40.71327,-85.2023
46720,Brimfield,IN,Noble,41.395275,-85.423462
46721,Butler,IN,De Kalb,41.426441,-84.912517
46723,Churubusco,IN,Whitley,41.190811,-85.389672
46725,Columbia City,IN,Whitley,41.14956,-85.50042
46730,Corunna,IN,De Kalb,41.463082,-85.137324
46731,Craigville,IN,Wells,40.794056,-85.104206
46732,Cromwell,IN,Noble,41.377903,-85.59875
46733,Decatur,IN,Adams,40.81911,-84.93785
46737,Fremont,IN,Steuben,41.711462,-84.945643
46738,Garrett,IN,De Kalb,41.323007,-85.140707
46740,Geneva,IN,Adams,40.612058,-84.936072
46741,Grabill,IN,Allen,41.195015,-84.963984
46742,Hamilton,IN,Steuben,41.572304,-84.897465
46743,Harlan,IN,Allen,41.227324,-84.987882
46745,Hoagland,IN,Allen,40.957347,-85.002148
46746,Howe,IN,Lagrange,41.711914,-85.367474
46747,Hudson,IN,Steuben,41.577125,-85.113166
46748,Huntertown,IN,Allen,41.237988,-85.159437
46750,Huntington,IN,Huntington,40.842697,-85.489225
46755,Kendallville,IN,Noble,41.431488,-85.389073
46759,Keystone,IN,Wells,40.603317,-85.205635
46760,Kimmell,IN,Noble,41.369423,-85.543448
46761,Lagrange,IN,Lagrange,41.655135,-85.387208
46763,Laotto,IN,Noble,41.292913,-85.27904
46764,Larwill,IN,Whitley,41.206938,-85.591994
46765,Leo,IN,Allen,41.232203,-85.043118
46766,Liberty Center,IN,Wells,40.698551,-85.278222
46767,Ligonier,IN,Noble,41.405478,-85.42573
46769,Linn Grove,IN,Adams,40.74532,-84.937926
46770,Markle,IN,Huntington,40.862309,-85.354611
46771,Mongo,IN,Lagrange,41.665489,-85.267567
46772,Monroe,IN,Adams,40.709518,-84.919164
46773,Monroeville,IN,Allen,41.059007,-84.90402
46774,New Haven,IN,Allen,41.102098,-84.962038
46776,Orland,IN,Steuben,41.71364,-85.140168
46777,Ossian,IN,Wells,40.855435,-85.203797
46778,Petroleum,IN,Wells,40.611419,-85.152604
46779,Pleasant Lake,IN,Steuben,41.577443,-85.031873
46780,Pleasant Mills,IN,Adams,40.74532,-84.937926
46781,Poneto,IN,Wells,40.639684,-85.259163
46782,Preble,IN,Adams,40.83204,-85.005402
46783,Roanoke,IN,Huntington,40.954446,-85.393868
46784,Rome City,IN,Noble,41.401296,-85.401402
46785,Saint Joe,IN,De Kalb,41.319754,-84.888552
46786,South Milford,IN,Lagrange,41.536899,-85.319241
46787,South Whitley,IN,Whitley,41.071204,-85.510981
46788,Spencerville,IN,De Kalb,41.302927,-84.902416
46789,Stroh,IN,Lagrange,41.583493,-85.199186
46791,Uniondale,IN,Wells,40.859358,-85.270039
46792,Warren,IN,Huntington,40.712066,-85.468798
46793,Waterloo,IN,De Kalb,41.461019,-85.019562
46794,Wawaka,IN,Noble,41.476682,-85.386856
46795,Wolcottville,IN,Lagrange,41.583475,-85.337737
46796,Wolflake,IN,Noble,41.336115,-85.500246
46797,Woodburn,IN,Allen,41.125044,-84.874249
46798,Yoder,IN,Allen,41.009498,-85.086518
46799,Zanesville,IN,Allen,40.918797,-85.282422
46801,Fort Wayne,IN,Allen,41.093763,-85.070713
46802,Fort Wayne,IN,Allen,41.065397,-85.15842
46803,Fort Wayne,IN,Allen,41.065648,-85.084069
46804,Fort Wayne,IN,Allen,41.057168,-85.239172
46805,Fort Wayne,IN,Allen,41.099948,-85.078019
46806,Fort Wayne,IN,Allen,41.049248,-85.082319
46807,Fort Wayne,IN,Allen,41.042342,-85.14682
46808,Fort Wayne,IN,Allen,41.093898,-85.184121
46809,Fort Wayne,IN,Allen,41.037097,-85.205071
46814,Fort Wayne,IN,Allen,41.045647,-85.305823
46815,Fort Wayne,IN,Allen,41.141189,-85.072068
46816,Fort Wayne,IN,Allen,40.988047,-85.033817
46818,Fort Wayne,IN,Allen,41.112548,-85.203895
46819,Fort Wayne,IN,Allen,40.978697,-85.126419
46825,Fort Wayne,IN,Allen,41.138003,-85.104001
46835,Fort Wayne,IN,Allen,41.156698,-85.057218
46845,Fort Wayne,IN,Allen,41.095957,-85.084581
46850,Fort Wayne,IN,Allen,41.093763,-85.070713
46851,Fort Wayne,IN,Allen,41.093763,-85.070713
46852,Fort Wayne,IN,Allen,41.093763,-85.070713
46853,Fort Wayne,IN,Allen,41.093763,-85.070713
46854,Fort Wayne,IN,Allen,41.093763,-85.070713
46855,Fort Wayne,IN,Allen,41.093763,-85.070713
46856,Fort Wayne,IN,Allen,41.093763,-85.070713
46857,Fort Wayne,IN,Allen,41.093763,-85.070713
46858,Fort Wayne,IN,Allen,41.093763,-85.070713
46859,Fort Wayne,IN,Allen,41.093763,-85.070713
46860,Fort Wayne,IN,Allen,41.093763,-85.070713
46861,Fort Wayne,IN,Allen,41.093763,-85.070713
46862,Fort Wayne,IN,Allen,41.093763,-85.070713
46863,Fort Wayne,IN,Allen,41.093763,-85.070713
46864,Fort Wayne,IN,Allen,41.093763,-85.070713
46865,Fort Wayne,IN,Allen,41.126298,-85.090669
46866,Fort Wayne,IN,Allen,41.093763,-85.070713
46867,Fort Wayne,IN,Allen,41.093763,-85.070713
46868,Fort Wayne,IN,Allen,41.093763,-85.070713
46869,Fort Wayne,IN,Allen,41.093763,-85.070713
46885,Fort Wayne,IN,Allen,41.093763,-85.070713
46895,Fort Wayne,IN,Allen,41.093763,-85.070713
46896,Fort Wayne,IN,Allen,41.093763,-85.070713
46897,Fort Wayne,IN,Allen,41.093763,-85.070713
46898,Fort Wayne,IN,Allen,41.093763,-85.070713
46899,Fort Wayne,IN,Allen,41.093763,-85.070713
46901,Kokomo,IN,Howard,40.506851,-86.171054
46902,Kokomo,IN,Howard,40.444291,-86.17559
46903,Kokomo,IN,Howard,40.469625,-86.11894
46904,Kokomo,IN,Howard,40.469625,-86.11894
46910,Akron,IN,Fulton,41.047932,-86.069172
46911,Amboy,IN,Miami,40.650476,-85.943552
